date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:04	1067/1067	---M--	200	added ('OK')	image/png	etag:%22d0fab6032c5a56faa9b883c02384b9be%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:05	3621/3621	---M--	200	added ('OK')	image/png	etag:%2269d51cd1-e25%22	http://cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:05	8838/8838	---M--	200	added ('OK')	image/png	etag:%2269d51cd1-2286%22	http://cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:05	454/454	---M--	200	added ('OK')	image/png	etag:%2269e65824-1c6%22	http://cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:05	909/909	---M--	200	added ('OK')	image/png	etag:%2269e0f310-38d%22	http://cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:06	714/714	---M--	200	added ('OK')	image/gif	etag:%229db7e11be99577dee73d85db978342f6%22	http://cdn2.editmysite.com/images/loading.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/loading.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:06	1291/1291	---M--	200	added ('OK')	image/png	etag:%2269e0f310-50b%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:06	2582/2582	---M--	200	added ('OK')	image/png	etag:%2269e77fbf-a16%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:06	1902/1902	---M--	200	added ('OK')	image/png	etag:%22a526ca0bb15d0faf28ffb7c4f2d14373%22	http://cdn2.editmysite.com/images/site/checkout/paypal.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:07	3056/3056	---M--	200	added ('OK')	image/png	etag:%22edcde56e92107a1962f0890dcd2dd6f2%22	http://cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:07	5181/5181	---M--	200	added ('OK')	image/png	etag:%222742956466db14d50d858b3624f123b8%22	http://cdn2.editmysite.com/images/site/checkout/credit-cards.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:07	12168/12168	---M--	200	added ('OK')	image/png	etag:%221778dc531f5ed3e94d6e5661225d6173%22	http://cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:07	1145/1145	---M--	200	added ('OK')	image/png	etag:%22ba0b941a05576ff09c950b693da6afbc%22	http://cdn2.editmysite.com/images/site/checkout/print.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/print.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:08	1458/1458	---M--	200	added ('OK')	image/png	etag:%22c258b4a2a7fcca38b1ee83a249d1e801%22	http://cdn2.editmysite.com/images/site/checkout/print@2x.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/site/checkout/print@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:08	613/613	---M--	200	added ('OK')	image/png	etag:%222ca61b76e22053571dd8611e5aac4900%22	http://cdn2.editmysite.com/images/vendor/select2/select2.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/vendor/select2/select2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:08	1849/1849	---M--	200	added ('OK')	image/gif	etag:%227b9776076d5fceef4993b55c9383dedd%22	http://cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:08	845/845	---M--	200	added ('OK')	image/png	etag:%2249e3f006018662f60f1db2aec0b2cca9%22	http://cdn2.editmysite.com/images/vendor/select2/select2x2.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/vendor/select2/select2x2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:09	1427/1427	---M--	200	added ('OK')	image/png	etag:%227389472da097fca2bf68005668dc790e%22	http://cdn2.editmysite.com/images/util/spinner/spinner-dark.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/util/spinner/spinner-dark.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:09	1462/1462	---M--	200	added ('OK')	image/png	etag:%227d2f824c89c67c4f9760790942f0c7ac%22	http://cdn2.editmysite.com/images/util/spinner/spinner-light.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/util/spinner/spinner-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:09	4642/4642	---M--	200	added ('OK')	image/gif	etag:%22fefb6c4668bb0306bdafce4f2d60f31b%22	http://cdn2.editmysite.com/images/util/loading-white-w24.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/util/loading-white-w24.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:09	46/46	---M--	200	added ('OK')	image/gif	etag:%2265b4a2162b0f82abb91661fc20946b1d%22	http://cdn2.editmysite.com/images/common/form_input_bg.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/common/form_input_bg.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:10	341/341	---M--	200	added ('OK')	image/png	etag:%2269d51cd1-155%22	http://cdn2.editmysite.com/sprites/site/forms-s3786257308.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/forms-s3786257308.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:10	712/712	---M--	200	added ('OK')	image/png	etag:%2269d51cd1-2c8%22	http://cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:10	43/43	---M--	200	added ('OK')	image/gif	etag:%22fc94fb0c3ed8a8f909dbc7630a0987ff%22	http://cdn2.editmysite.com/images/blank.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:10	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2237e24e0370847870c1c43ea9ce19b1f4%22	http://cdn2.editmysite.com/images/old/photoswipe/loader.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/photoswipe/loader.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:11	3431/3431	---M--	200	added ('OK')	image/gif	etag:%22ba74ee750dba610732a5160df3c37df1%22	http://cdn2.editmysite.com/images/old/photoswipe/error.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/photoswipe/error.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:11	3346/3346	---M--	200	added ('OK')	image/png	etag:%22fd9479c719fbb3057c383832be86906d%22	http://cdn2.editmysite.com/images/old/photoswipe/icons.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/photoswipe/icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:11	5445/5445	---M--	200	added ('OK')	image/png	etag:%22feaac34e0454adac63f34484d6aa2102%22	http://cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1719263531)
11:06:12	1362/1362	---M--	200	added ('OK')	image/png	etag:%22783d4031fe50c3d83c960911e1fbc705%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1234)
11:06:12	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22c6f1ad4957e50b83bb27691df8bc3f41%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1234)
11:06:12	43/43	---M--	200	added ('OK')	image/gif	etag:%22325472601571f31e1bf00674c368d335%22	http://cdn2.editmysite.com/images/old/fancybox/blank.gif	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/fancybox/blank.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1234)
11:06:12	923/923	---M--	200	added ('OK')	image/png	etag:%22d84e6be6a8595cbe395d2e0cf60ae249%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1234)
11:06:13	1018/1018	---M--	200	added ('OK')	image/png	etag:%2242190d1eb0f3afa771d442d7ecfe06c9%22	https://www.lazaldivar.com/files/theme/images/select-dropdown.png?1719307844	C:/Users/angel/OneDrive/Escritorio/weebly/www.lazaldivar.com/files/theme/images/select-dropdown2865.png	(from https://www.lazaldivar.com/files/main_style.css?1719307844)
11:06:14	12154/12154	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269d51ccd-2f7a%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/light.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/light.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:15	10652/10652	---M--	200	added ('OK')	font/woff2	etag:%2269e6581f-299c%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/light.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/light.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:16	12154/12154	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-2f7a%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/light.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightd41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:16	13620/13620	---M--	200	added ('OK')	font/woff	etag:%2269e6581f-3534%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/light.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/light.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:17	24472/24472	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269de67a7-5f98%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/light.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/light.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:18	12452/12452	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269d51ccd-30a4%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/regular.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/regular.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:18	10892/10892	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-2a8c%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/regular.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/regular.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:19	13820/13820	---M--	200	added ('OK')	font/woff	etag:%2269d51ccd-35fc%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/regular.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/regular.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:20	12452/12452	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e6581f-30a4%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/regular.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:20	24452/24452	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-5f84%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/regular.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/regular.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:21	11937/11937	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e6581f-2ea1%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bold.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bold.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:22	10488/10488	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-28f8%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bold.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bold.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:22	13372/13372	---M--	200	added ('OK')	font/woff	etag:%2269d51ccd-343c%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bold.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bold.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:24	24312/24312	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e77fba-5ef8%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bold.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bold.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:24	11937/11937	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269d51ccd-2ea1%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bold.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:25	13021/13021	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-32dd%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:26	13021/13021	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-32dd%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightitalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:26	11424/11424	---M--	200	added ('OK')	font/woff2	etag:%2269e0f30b-2ca0%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:26	14680/14680	---M--	200	added ('OK')	font/woff	etag:%2269e77fba-3958%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:28	25292/25292	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-62cc%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/lightitalic.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:29	13257/13257	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-33c9%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/italic.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/italic.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:29	11640/11640	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-2d78%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/italic.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/italic.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:31	14920/14920	---M--	200	added ('OK')	font/woff	etag:%2269e0f30b-3a48%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/italic.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/italic.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:31	13257/13257	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e6581f-33c9%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/italic.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:32	25212/25212	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269d51ccd-627c%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/italic.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/italic.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:33	12728/12728	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e77fba-31b8%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:33	11196/11196	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-2bbc%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:34	14352/14352	---M--	200	added ('OK')	font/woff	etag:%2269e0f30b-3810%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:35	12728/12728	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-31b8%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:35	25132/25132	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30b-622c%22	http://cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Josefin_Sans/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Josefin_Sans/font.css?2)
11:06:36	14782/14782	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30c-39be%22	http://cdn2.editmysite.com/fonts/Montserrat/regular.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/regular.eot	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:38	12708/12708	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-31a4%22	http://cdn2.editmysite.com/fonts/Montserrat/regular.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/regular.woff2	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:38	14782/14782	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269df898c-39be%22	http://cdn2.editmysite.com/fonts/Montserrat/regular.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:39	15932/15932	---M--	200	added ('OK')	font/woff	etag:%2269e65820-3e3c%22	http://cdn2.editmysite.com/fonts/Montserrat/regular.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/regular.woff	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:40	31428/31428	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30c-7ac4%22	http://cdn2.editmysite.com/fonts/Montserrat/regular.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/regular.ttf	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:41	15000/15000	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30c-3a98%22	http://cdn2.editmysite.com/fonts/Montserrat/bold.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/bold.eot	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:41	12848/12848	---M--	200	added ('OK')	font/woff2	etag:%2269d51ccd-3230%22	http://cdn2.editmysite.com/fonts/Montserrat/bold.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/bold.woff2	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:43	15000/15000	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269d51ccd-3a98%22	http://cdn2.editmysite.com/fonts/Montserrat/bold.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:43	16048/16048	---M--	200	added ('OK')	font/woff	etag:%2269e0f30c-3eb0%22	http://cdn2.editmysite.com/fonts/Montserrat/bold.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/bold.woff	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:44	31388/31388	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269e0f30c-7a9c%22	http://cdn2.editmysite.com/fonts/Montserrat/bold.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Montserrat/bold.ttf	(from http://cdn2.editmysite.com/fonts/Montserrat/font.css?2)
11:06:46	19228/19228	---M--	200	added ('OK')	font/woff2	etag:%2269e0f30b-4b1c%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff2	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/regular.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
11:06:47	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e0f30b-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/regular.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
11:06:47	23516/23516	---M--	200	added ('OK')	font/woff	etag:%2269e77fba-5bdc%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/regular.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
11:06:51	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e77fba-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot?	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
11:06:51	43168/43168	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269d51ccd-a8a0%22	http://cdn2.editmysite.com/fonts/Lora/regular.ttf	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/regular.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
11:06:51	23010/23010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269e77fba-59e2%22	http://cdn2.editmysite.com/fonts/Lora/bold.eot	C:/Users/angel/OneDrive/Escritorio/weebly/cdn2.editmysite.com/fonts/Lora/bold.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
